runnum,evnum,HALLA_p
13241,50631,5964.77
13241,61504,5965.08
13241,72390,5965.08
13241,83275,5965.22
13241,94139,5965.22
13241,105272,5965.05
13241,116307,5965.05
13241,127309,5965.05
13241,138297,5965.25
13241,149253,5965.25
13241,160213,5965.22
13241,171078,5965.22
13241,181946,5965.16
13241,192835,5965.16
13241,204104,5965.07
13241,215107,5965.07
13241,226237,5965.07
13241,237175,5965.29
13241,248087,5965.29
13241,259261,5965.1
13241,270393,5965.1
13241,281545,5965.05
13241,292688,5965.05
13241,303684,5965.08
13241,314813,5965.08
13241,325943,5965.08
13241,337217,5965.02
13241,348367,5965.02
13241,359603,5965.08
13241,371405,5965.08
13241,382667,5965.15
13241,394053,5965.15
13241,405638,5965.2
13241,416998,5965.2
13241,428341,5965.2
13241,439539,5965.04
13241,451001,5965.04
13241,462267,5965.22
13241,473685,5965.22
13241,484945,5965.1
13241,496569,5965.1
13241,508113,5965.1
13241,519346,5965.03
13241,530642,5965.03
13241,542006,5965.15
13241,553400,5965.15
13241,564686,5965.11
13241,576058,5965.11
13241,587448,5965.14
13241,598977,5965.14
13241,610171,5965.14
13241,621236,5965.05
13241,632609,5965.05
13241,643779,5965.04
13241,655045,5965.04
13241,666296,5965.16
13241,677716,5965.16
13241,688849,5965.07
13241,700217,5965.07
13241,711736,5965.07
13241,722642,5965.15
13241,733774,5965.15
13241,745006,5965.06
13241,756028,5965.06
13241,767432,5965.05
13241,778677,5965.05
13241,789843,5965.01
13241,800955,5965.01
13241,812482,5965.01
13241,823613,5965.13
13241,834881,5965.13
13241,846411,5965.33
13241,857533,5965.33
13241,863057,5965.15
13241,863246,5965.15
13241,863480,5965.54
13241,863709,5965.54
13241,864559,5965.54
13241,872757,5965.54
13241,872947,5965.54
13241,873185,5964.73
13241,873419,5964.73
13241,873650,5965.54
13241,873997,5965.54
13241,874225,5965.54
13241,874459,5965.54
13241,880925,5965.54
13241,892288,5965.54
13241,904079,5965.54
13241,915987,5965.03
13241,927362,5965.03
13241,938900,5965.07
13241,950396,5965.07
13241,962198,5965.05
13241,973559,5965.05
13241,985095,5965.05
13241,996412,5965.07
13241,1007498,5965.07
13241,1018615,5965.03
13241,1029837,5965.03
13241,1041079,5965.1
13241,1052159,5965.1
13241,1063541,5965.01
13241,1074576,5965.01
13241,1086035,5965.01
13241,1097231,5965.17
13241,1108345,5965.17
13241,1119888,5965.1
13241,1131135,5965.1
13241,1142588,5965.06
13241,1154169,5965.06
13241,1165817,5965.11
13241,1177369,5965.11
13241,1188626,5965.11
13241,1200120,5965.07
13241,1211719,5965.07
13241,1222929,5965
13241,1234581,5965
13241,1246202,5965.06
13241,1257484,5965.06
13241,1268860,5965.11
13241,1280406,5965.11
13241,1292156,5965.11
13241,1303956,5965.05
13241,1315859,5965.05
13241,1327631,5965.04
13241,1339394,5965.04
13241,1351285,5965.02
13241,1363096,5965.02
13241,1374721,5965.02
13241,1386112,5965.01
13241,1397369,5965.01
13241,1408634,5964.98
13241,1419651,5964.98
13241,1430791,5965.01
13241,1441783,5965.01
13241,1452828,5965.09
13241,1463950,5965.09
13241,1475456,5965.09
13241,1486996,5964.99
13241,1498565,5964.99
13241,1510151,5965.09
13241,1521161,5965.09
13241,1532677,5965.05
13241,1544329,5965.05
13241,1555712,5965.31
13241,1566989,5965.31
13241,1578348,5965.31
13241,1589509,5965.1
13241,1600759,5965.1
13241,1612042,5964.92
13241,1623180,5964.92
13241,1634428,5965.08
13241,1645580,5965.08
13241,1656824,5965.03
13241,1668243,5965.03
13241,1680033,5965.03
13241,1691656,5965.14
13241,1703518,5965.14
13241,1715221,5964.87
13241,1726728,5964.87
13241,1738256,5964.81
13241,1746390,5964.81
13241,1746566,5964.73
13241,1746840,5964.73
13241,1747049,5964.73
13241,1747249,5965.54
13241,1747575,5965.54
13241,1747774,5965.54
13241,1747988,5965.54
13241,1748378,5965.54
13241,1748563,5965.54
13241,1748797,5965.54
13241,1749080,5965.54
13241,1749311,5965.54
13241,1749540,5965.54
13241,1749777,5965.54
13241,1749995,5965.54
13241,1750171,5965.54
13241,1750528,5965.54
13241,1750752,5965.54
13241,1750939,5965.54
13241,1751166,5965.54
13241,1751406,5965.54
13241,1751758,5965.54
13241,1751966,5965.54
13241,1752204,5965.54
13241,1752423,5965.54
13241,1752909,5965.54
13241,1753101,5965.54
13241,1753440,5965.54
13241,1753665,5965.54
13241,1753907,5965.54
13241,1755223,5965.54
13241,1764035,5965.54
13241,1774937,5965.27
13241,1786201,5965.27
13241,1797317,5965.01
13241,1808320,5965.01
13241,1819341,5965.01
13241,1830234,5965.04
13241,1841329,5965.04
13241,1852104,5965.02
13241,1862988,5965.02
13241,1874112,5965.26
13241,1885278,5965.26
13241,1896692,5965.26
13241,1908040,5965.01
13241,1919429,5965.01
13241,1930829,5965.26
13241,1941963,5965.26
13241,1953247,5965.22
13241,1964696,5965.22
13241,1976266,5965.01
13241,1987679,5965.01
13241,1999298,5965.01
13241,2010688,5965.27
13241,2022250,5965.27
13241,2033660,5965.27
13241,2045248,5965.27
13241,2056518,5965.08
13241,2068086,5965.08
13241,2079428,5965.12
13241,2091104,5965.12
13241,2102359,5965.12
13241,2113730,5965.05
13241,2124991,5965.05
13241,2136588,5965.1
13241,2148154,5965.1
13241,2159315,5965.15
13241,2170692,5965.15
13241,2182359,5965.28
13241,2193884,5965.28
13241,2196165,5965.28
13242,31709,5964.69
13242,42743,5964.82
13242,54010,5964.82
13242,65269,5964.52
13242,76459,5964.52
13242,87781,5964.52
13242,99181,5964.78
13242,110574,5964.78
13242,118056,5964.5
13242,118272,5964.5
13242,118506,5965.54
13242,118734,5965.54
13242,118968,5965.54
13242,119197,5965.54
13242,119434,5965.54
13242,119671,5965.54
13242,119889,5965.54
13242,120132,5965.54
13242,120356,5965.54
13242,125775,5965.54
13242,137427,5965.54
13242,149172,5965.54
13242,160826,5964.41
13242,172484,5964.41
13242,183764,5964.64
13242,195134,5964.64
13242,206138,5964.52
13242,216893,5964.52
13242,227932,5964.79
13242,238898,5964.79
13242,249796,5964.79
13242,260920,5964.88
13242,272081,5964.88
13242,283446,5964.69
13242,294717,5964.69
13242,306118,5964.58
13242,317513,5964.58
13242,329137,5964.57
13242,340933,5964.57
13242,352402,5964.57
13242,363843,5964.55
13242,375609,5964.55
13242,387274,5964.63
13242,399030,5964.63
13242,410676,5964.55
13242,422208,5964.55
13242,433851,5964.57
13242,445513,5964.57
13242,457404,5964.57
13242,464978,5964.56
13242,465190,5964.56
13242,465366,5964.49
13242,465710,5964.49
13242,470333,5965.54
13242,482657,5965.54
13242,495205,5964.76
13242,507112,5964.76
13242,518479,5964.76
13242,530291,5964.71
13242,541746,5964.71
13242,553361,5964.48
13242,564688,5964.48
13242,576364,5964.71
13242,587640,5964.71
13242,599131,5964.71
13242,610645,5964.6
13242,622263,5964.6
13242,633812,5964.57
13242,645193,5964.57
13242,656855,5964.6
13242,668248,5964.6
13242,679640,5964.56
13242,691254,5964.56
13242,702312,5964.56
13242,713964,5964.6
13242,725458,5964.6
13242,736864,5964.63
13242,748116,5964.63
13242,759269,5964.77
13242,770660,5964.77
13242,782159,5964.42
13242,793468,5964.42
13242,804801,5964.42
13242,816243,5964.8
13242,827349,5964.8
13242,838730,5964.99
13242,850010,5964.99
13242,861390,5964.94
13242,872676,5964.94
13242,884063,5965.25
13242,895453,5965.25
13242,906872,5965.25
13242,915575,5964.99
13242,915762,5964.99
13242,916001,5965.07
13242,916242,5965.07
13242,916466,5965.54
13242,916688,5965.54
13242,916930,5965.54
13242,917160,5965.54
13242,917385,5965.54
13242,917626,5965.54
13242,917859,5965.54
13242,918086,5965.54
13242,918319,5965.54
13242,918545,5965.54
13242,918777,5965.54
13242,919001,5965.54
13242,919239,5965.54
13242,919475,5965.54
13242,919818,5965.54
13242,919929,5965.54
13242,920165,5965.54
13242,920397,5965.54
13242,920732,5965.54
13242,920918,5965.54
13242,921126,5965.54
13242,921324,5965.54
13242,921667,5965.54
13242,921792,5965.54
13242,922026,5965.54
13242,922248,5965.54
13242,922485,5965.54
13242,922715,5965.54
13242,922945,5965.54
13242,923168,5965.54
13242,923408,5965.54
13242,923642,5965.54
13242,923933,5965.54
13242,924166,5965.54
13242,924396,5965.54
13242,924625,5965.54
13242,924863,5965.54
13242,925091,5965.54
13242,925334,5965.54
13242,925557,5965.54
13242,925735,5965.54
13242,925960,5965.54
13242,926188,5965.54
13242,926417,5965.54
13242,926645,5965.54
13242,926877,5965.54
13242,927093,5965.54
13242,927463,5965.54
13242,927688,5965.54
13242,927858,5965.54
13242,928084,5965.54
13242,928316,5965.54
13242,928551,5965.54
13242,928838,5965.54
13242,929070,5965.54
13242,929309,5965.54
13242,929530,5965.54
13242,929818,5965.54
13242,930037,5965.54
13242,930226,5965.54
13242,930518,5965.54
13242,930738,5965.54
13242,930931,5965.54
13242,931158,5965.54
13242,931387,5965.54
13242,931615,5965.54
13242,931842,5965.54
13242,932083,5965.54
13242,932304,5965.54
13242,932536,5965.54
13242,932774,5965.54
13242,933004,5965.54
13242,933232,5965.54
13242,933468,5965.54
13242,933698,5965.54
13242,933918,5965.54
13242,934214,5965.54
13242,934451,5965.54
13242,934681,5965.54
13242,934912,5965.54
13242,935144,5965.54
13242,935367,5965.54
13242,935593,5965.54
13242,935839,5965.54
13242,936068,5965.54
13242,936301,5965.54
13242,936522,5965.54
13242,936705,5965.54
13242,936995,5965.54
13242,937224,5965.54
13242,937224,5965.54
13243,31297,5965.5
13243,42625,5965.5
13243,54011,5965.5
13243,65377,5965.38
13243,76799,5965.38
13243,88427,5965.54
13243,100199,5965.54
13243,111600,5965.24
13243,123246,5965.24
13243,134628,5965.33
13243,146502,5965.33
13243,157933,5965.33
13243,169321,5965.31
13243,180829,5965.31
13243,192240,5965.33
13243,203739,5965.33
13243,215021,5965.38
13243,226417,5965.38
13243,237887,5965.4
13243,249199,5965.4
13243,260599,5965.4
13243,272043,5965.36
13243,275621,5965.36
13243,275813,5965.19
13243,276003,5965.19
13243,276229,5965.54
13243,276496,5965.54
13243,276754,5965.54
13243,276961,5965.54
13243,277147,5965.54
13243,277385,5965.54
13243,277665,5965.54
13243,277894,5965.54
13243,278126,5965.54
13243,280472,5965.54
13243,290835,5965.54
13243,302609,5964.69
13243,314495,5964.69
13243,326394,5964.69
13243,337667,5965.57
13243,349057,5965.57
13243,360335,5965.46
13243,371605,5965.46
13243,382616,5965.24
13243,394005,5965.24
13243,405258,5965.24
13243,416663,5965.23
13243,428140,5965.23
13243,439556,5965.28
13243,450958,5965.28
13243,462442,5965.32
13243,474411,5965.32
13243,486170,5965.49
13243,497934,5965.49
13243,509696,5965.28
13243,521601,5965.28
13243,533788,5965.28
13243,545693,5965.35
13243,557566,5965.35
13243,569364,5965.39
13243,580986,5965.39
13243,592541,5965.37
13243,604060,5965.37
13243,615937,5965.37
13243,627571,5965.23
13243,639364,5965.23
13243,651093,5965.3
13243,662933,5965.3
13243,674706,5965.22
13243,686591,5965.22
13243,698389,5965.04
13243,710135,5965.04
13243,721546,5965.04
13243,732861,5965.3
13243,744345,5965.3
13243,755593,5965.29
13243,767103,5965.29
13243,778508,5965.33
13243,789896,5965.33
13243,796847,5965.29
13243,797035,5965.29
13243,797268,5965.29
13243,797497,5965.54
13243,797717,5965.54
13243,797958,5965.54
13243,798192,5965.54
13243,798420,5965.54
13243,803118,5965.54
13243,805439,5965.71
13243,805677,5965.71
13243,805911,5965.71
13243,806132,5965.54
13243,806554,5965.54
13243,814656,5965.54
13243,826018,5965.54
13243,837520,5965.01
13243,849312,5965.01
13243,860976,5965.24
13243,872597,5965.24
13243,884165,5965.24
13243,895568,5965.37
13243,906962,5965.37
13243,918279,5965.39
13243,929989,5965.39
13243,941627,5964.88
13243,953164,5964.88
13243,964909,5964.88
13243,975944,5965.2
13243,980638,5965.2
13243,980930,5965.25
13243,981148,5965.25
13243,981332,5965.54
13243,981568,5965.54
13243,981791,5965.54
13243,982907,5965.54
13243,992652,5965.54
13243,997143,5965.54
13243,997353,5965.54
13243,997583,5965.54
13243,997820,5965.54
13243,998048,5965.54
13243,998276,5965.54
13243,998511,5965.54
13243,998795,5965.54
13243,999032,5965.54
13243,999264,5965.54
13243,999597,5965.54
13243,999777,5965.54
13243,1000007,5965.54
13243,1000241,5965.54
13243,1000474,5965.54
13243,1000642,5965.54
13243,1000942,5965.54
13243,1001161,5965.54
13243,1001455,5965.54
13243,1001623,5965.54
13243,1001867,5965.54
13243,1002093,5965.54
13243,1002325,5965.54
13243,1002563,5965.54
13243,1002734,5965.54
13243,1003025,5965.54
13243,1003198,5965.54
13243,1003429,5965.54
13243,1003656,5965.54
13243,1003942,5965.54
13243,1004173,5965.54
13243,1004409,5965.54
13243,1004640,5965.54
13243,1004857,5965.54
13243,1005042,5965.54
13243,1005271,5965.54
13243,1005561,5965.54
13243,1005790,5965.54
13243,1005967,5965.54
13243,1006200,5965.54
13243,1006492,5965.54
13243,1006722,5965.54
13243,1006889,5965.54
13243,1007127,5965.54
13243,1007470,5965.54
13243,1007642,5965.54
13243,1007873,5965.54
13243,1008111,5965.54
13243,1008340,5965.54
13243,1008564,5965.54
13243,1008855,5965.54
13243,1009091,5965.54
13243,1009321,5965.54
13243,1009562,5965.54
13243,1009784,5965.54
13243,1009971,5965.54
13243,1010197,5965.54
13243,1010487,5965.54
13243,1010711,5965.54
13243,1010946,5965.54
13243,1011177,5965.54
13243,1011358,5965.54
13243,1011646,5965.54
13243,1011823,5965.54
13243,1012160,5965.54
13243,1012343,5965.54
13243,1012512,5965.54
13243,1012854,5965.54
13243,1013027,5965.54
13243,1013209,5965.54
13243,1015214,5965.54
13243,1018845,5965.54
13243,1019022,5965.15
13243,1019310,5965.15
13243,1023620,5965.15
13243,1030371,5965.54
13243,1030574,5965.54
13243,1030746,5965.46
13243,1030985,5965.46
13243,1031262,5965.54
13243,1031437,5965.54
13243,1031670,5965.54
13243,1032015,5965.54
13243,1032189,5965.54
13243,1032422,5965.54
13243,1032650,5965.54
13243,1032828,5965.54
13243,1033061,5965.54
13243,1033181,5965.54
13244,33386,5965.26
13244,44918,5965.26
13244,56553,5965.27
13244,67960,5965.27
13244,79592,5965.27
13244,90973,5965.27
13244,97011,5965.27
13244,97263,5965.26
13244,97382,5965.26
13244,97668,5965.54
13244,97895,5965.54
13244,98124,5965.54
13244,101237,5965.54
13244,105014,5965.54
13244,105248,5965.3
13244,111745,5965.3
13244,123604,5965.54
13244,135514,5965.54
13244,147161,5965.21
13244,158548,5965.21
13244,169794,5965.19
13244,181353,5965.19
13244,192676,5965.19
13244,203645,5965.38
13244,214748,5965.38
13244,217165,5965.32
13244,217385,5965.32
13244,217626,5965.54
13244,217853,5965.54
13244,218090,5965.54
13244,218260,5965.54
13244,218492,5965.54
13244,218785,5965.54
13244,219009,5965.54
13244,219186,5965.54
13244,219480,5965.54
13244,219716,5965.54
13244,219886,5965.54
13244,220122,5965.54
13244,220407,5965.54
13244,220653,5965.54
13244,220885,5965.54
13244,222968,5965.54
13244,232440,5965.54
13244,243442,5965.54
13244,254940,5965.18
13244,266591,5965.18
13244,277862,5965.18
13244,289142,5965.28
13244,300453,5965.28
13244,311796,5965.25
13244,321138,5965.25
13244,321236,5965.3
13244,321469,5965.3
13244,321760,5965.54
13244,322158,5965.54
13244,329321,5965.54
13244,341348,5965.54
13244,349623,5965.54
13244,349835,5965.34
13244,350069,5965.34
13244,355835,5965.54
13244,367226,5965.54
13244,378979,5965.2
13244,390776,5965.2
13244,402043,5965.2
13244,413570,5965.24
13244,425056,5965.24
13244,426933,5965.42
13244,427168,5965.42
13244,427401,5965.54
13244,427630,5965.54
13244,427853,5965.54
13244,428083,5965.54
13244,428325,5965.54
13244,428545,5965.54
13244,428774,5965.54
13244,429018,5965.54
13244,429242,5965.54
13244,429476,5965.54
13244,429712,5965.54
13244,431223,5965.54
13244,441030,5965.54
13244,452546,5965.54
13244,463864,5965.29
13244,475350,5965.29
13244,486729,5965.23
13244,497924,5965.23
13244,509289,5965.17
13244,520300,5965.17
13244,531413,5965.17
13244,542799,5965.19
13244,554193,5965.19
13244,565349,5965.21
13244,576850,5965.21
13244,588205,5965.29
13244,599507,5965.29
13244,611137,5965.19
13244,622429,5965.19
13244,634213,5965.19
13244,645709,5965.23
13244,657381,5965.23
13244,669144,5965.23
13244,680911,5965.23
13244,692710,5965.16
13244,704343,5965.16
13244,715999,5965.25
13244,727908,5965.25
13244,739681,5965.25
13244,751212,5965.22
13244,762854,5965.22
13244,774413,5965.29
13244,786010,5965.29
13244,797525,5965.25
13244,809040,5965.25
13244,820448,5965.32
13244,831581,5965.32
13244,842897,5965.32
13244,854107,5965.26
13244,865250,5965.26
13244,876885,5965.27
13244,888151,5965.27
13244,899926,5965.1
13244,911053,5965.1
13244,922597,5965.3
13244,933923,5965.3
13244,945638,5965.3
13244,956963,5965.33
13244,968152,5965.33
13244,979674,5965.38
13244,991037,5965.38
13244,1002596,5965.18
13244,1014227,5965.18
13244,1025885,5965.25
13244,1037660,5965.25
13244,1049315,5965.25
13244,1060836,5965.37
13244,1072154,5965.37
13244,1083991,5965.37
13244,1095580,5965.37
13244,1107036,5965.23
13244,1118294,5965.23
13244,1129556,5965.18
13244,1140701,5965.18
13244,1152208,5965.18
13244,1163754,5965.17
13244,1174874,5965.17
13244,1185969,5965.17
13244,1196893,5965.17
13244,1208301,5965.26
13244,1220102,5965.26
13244,1231593,5965.23
13244,1243501,5965.23
13244,1255279,5965.23
13244,1267052,5965.31
13244,1278697,5965.31
13244,1290462,5965.12
13244,1302127,5965.12
13244,1313685,5965.32
13244,1325226,5965.32
13244,1336562,5965.32
13244,1347942,5965.16
13244,1359714,5965.16
13244,1371104,5965.2
13244,1382628,5965.2
13244,1394506,5965.29
13244,1395788,5965.29
13244,1396018,5965.54
13244,1396245,5965.54
13244,1396491,5965.54
13244,1396712,5965.54
13244,1396888,5965.54
13244,1397116,5965.54
13244,1397346,5965.54
13244,1397577,5965.54
13244,1397926,5965.54
13244,1398111,5965.54
13244,1398445,5965.54
13244,1398627,5965.54
13244,1398850,5965.54
13244,1399130,5965.54
13244,1400916,5965.54
13244,1410370,5965.54
13244,1422141,5965.26
13244,1433817,5965.26
13244,1445437,5965.2
13244,1456846,5965.2
13244,1468504,5965.2
13244,1480262,5965.31
13244,1491674,5965.31
13244,1503411,5965.14
13244,1514940,5965.14
13244,1526209,5965.22
13244,1537593,5965.22
13244,1548864,5965.3
13244,1560275,5965.3
13244,1571794,5965.3
13244,1583700,5965.37
13244,1595583,5965.37
13244,1607377,5965.24
13244,1619147,5965.24
13244,1630913,5965.18
13244,1633715,5965.18
13244,1634026,5965.54
13244,1641858,5965.54
13244,1654187,5965.54
13244,1666561,5965.44
13244,1678744,5965.44
13244,1690361,5965.17
13244,1702137,5965.17
13244,1713683,5965.38
13244,1725313,5965.38
13244,1737093,5965.34
13244,1748760,5965.34
13244,1760137,5965.34
13244,1771911,5965.27
13244,1783801,5965.27
13244,1795574,5965.23
13244,1806998,5965.23
13244,1818605,5965.27
13244,1830271,5965.27
13244,1841661,5965.28
13244,1853182,5965.28
13244,1864713,5965.28
13244,1876236,5965.29
13244,1887489,5965.29
13244,1898769,5965.38
13244,1910538,5965.38
13244,1913288,5965.13
13312,46068,5964.84
13312,62563,5964.84
13312,79093,5964.84
13312,95456,5964.84
13312,111585,5965.07
13312,128117,5965.07
13312,144612,5964.78
13312,161143,5964.78
13312,177906,5964.9
13312,194775,5964.9
13312,211037,5964.69
13312,227837,5964.69
13312,244466,5964.69
13312,261096,5964.6
13312,278134,5964.6
13312,295068,5964.78
13312,312434,5964.78
13312,329464,5964.94
13312,346187,5964.94
13312,362983,5964.73
13312,379511,5964.73
13312,396412,5964.73
13312,413306,5964.86
13312,430304,5964.86
13312,447070,5964.81
13312,463763,5964.81
13312,480732,5964.78
13312,497263,5964.78
13312,514301,5964.79
13312,530934,5964.79
13312,547435,5964.79
13312,556028,5964.81
