runnum,evnum,HALLA_p
12313,2507896,9859.66
12313,2530551,9859.66
12313,2556148,9858.99
12313,2581226,9858.99
12313,2606614,9859.22
12313,2631417,9859.22
12313,2657363,9859.12
12313,2682403,9859.12
12313,2707842,9859.12
12313,2711313,9859.17
12313,2711446,9859.17
12313,2711603,9859.66
12313,2711752,9859.66
12313,2711935,9859.66
12313,2712098,9859.66
12313,2715529,9859.66
12313,2735113,9859.66
12313,2760724,9859.66
12313,2785573,9858.83
12313,2811390,9858.83
12313,2837084,9858.86
12313,2862888,9858.86
12313,2888111,9858.86
12313,2914062,9859.04
12313,2939901,9859.04
12313,2965676,9858.99
12313,2991429,9858.99
12313,3017131,9858.93
12313,3042716,9858.93
12313,3068295,9859.63
12313,3094146,9859.63
12313,256972,9859
12313,282717,9859.02
12313,308441,9859.02
12313,3119951,9859.63
12313,3146003,9858.96
12313,3171929,9858.96
12313,3197839,9859.05
12313,3223674,9859.05
12313,3249334,9859.27
12313,3275155,9859.27
12313,3300961,9859.2
12313,3326851,9859.2
12313,3352408,9859.2
12313,3378201,9859.01
12313,3403903,9859.01
12313,3429810,9859.17
12313,3455482,9859.17
12313,3481356,9859.09
12313,3507120,9859.09
12313,3532950,9859.2
12313,3558855,9859.2
12313,3584777,9859.2
12313,3610359,9859.11
12313,3636008,9859.11
12313,3661834,9859.14
12313,3687358,9859.14
12313,3713170,9858.91
12313,333524,9859.07
12313,359243,9859.07
12313,3739067,9858.91
12313,3764809,9859.06
12313,3790618,9859.06
12313,3816536,9859.06
12313,3842569,9859.15
12313,3868432,9859.15
12313,3894392,9858.99
12313,3920057,9858.99
12313,3945987,9859.19
12313,3971972,9859.19
12313,3997514,9859.19
12313,4006801,9858.61
12313,4006940,9858.61
12313,4007143,9859.66
12313,4007276,9859.66
12313,4007424,9859.66
12313,4007598,9859.66
12313,4007769,9859.66
12313,4007926,9859.66
12313,4008098,9859.66
12313,4008260,9859.66
12313,4008505,9859.66
12313,4008589,9859.66
12313,4008747,9859.66
12313,4008913,9859.66
12313,4009083,9859.66
12313,4009236,9859.66
12313,4009404,9859.66
12313,4009566,9859.66
12313,4009729,9859.66
12313,4009902,9859.66
12313,4010092,9859.66
12313,4010647,9859.66
12313,4017588,9859.66
12313,4040449,9859.66
12313,4066091,9859.66
12313,4091954,9858.71
12313,4117896,9858.71
12313,4143390,9859.01
12313,4168860,9859.01
12313,4194326,9859.01
12313,4220147,9859.11
12313,4245902,9859.11
12313,4271662,9858.92
12313,4297478,9858.92
12313,4323103,9859.91
12313,4348824,9859.91
12313,384854,9859.19
12313,410397,9859.19
12313,436117,9859.19
12313,4374603,9858.92
12313,4400280,9858.92
12313,4426196,9858.92
12313,4451437,9859.21
12313,4477088,9859.21
12313,4502935,9859.04
12313,4528468,9859.04
12313,4554204,9859.01
12313,4580125,9859.01
12313,4605854,9858.93
12313,4631704,9858.93
12313,4657325,9858.93
12313,4683012,9859.04
12313,4708745,9859.04
12313,4734601,9858.89
12313,4759983,9858.89
12313,4785607,9859.03
12313,4811282,9859.03
12313,4837059,9859.12
12313,4862742,9859.12
12313,4888480,9859.1
12313,4914208,9859.1
12313,4940168,9859.1
12313,4965960,9859.09
12313,461805,9858.96
12313,487662,9858.96
12313,4991575,9859.09
12313,5017227,9859.08
12313,5042835,9859.08
12313,5068720,9859.07
12313,5094682,9859.07
12313,5120390,9859.07
12313,5146118,9859.69
12313,5171828,9859.69
12313,5197704,9859.02
12313,5223612,9859.02
12313,5249500,9859.08
12313,5275469,9859.08
12313,5301194,9858.98
12313,5326996,9858.98
12313,5352919,9858.98
12313,5378948,9859.24
12313,5404844,9859.24
12313,5430689,9858.93
12313,5456668,9858.93
12313,5482394,9858.92
12313,5508194,9858.92
12313,5534114,9858.92
12313,5560035,9859.03
12313,5585937,9859.03
12313,513379,9859.09
12313,539330,9859.09
12313,5611775,9858.99
12313,5637637,9858.99
12313,5663596,9858.93
12313,5689613,9858.93
12313,5715475,9858.93
12313,5741338,9859.01
12313,5767186,9859.01
12313,5793036,9858.98
12313,5818912,9858.98
12313,5844748,9858.98
12313,5870436,9858.96
12313,5895949,9858.96
12313,5921932,9859.51
12313,5947911,9859.51
12313,5973830,9858.86
12313,5999643,9858.86
12313,6025528,9859.14
12313,6051207,9859.14
12313,6077008,9859.14
12313,6102837,9859.02
12313,6128661,9859.02
12313,6154395,9859.04
12313,6179998,9859.04
12313,6205738,9859.05
12313,565264,9859.04
12313,591134,9859.04
12313,617166,9858.96
12320,62432,9859.4
12320,6573370,9858.72
12320,6593198,9858.72
12320,6613245,9858.72
12320,6633779,9859.57
12320,6654391,9859.57
12320,6675542,9859.47
12320,6696694,9859.47
12320,6718115,9859.27
12320,6738870,9859.27
12320,6758992,9859.64
12320,6780080,9859.64
12320,6800715,9859.64
12320,6821542,9859.69
12320,6842218,9859.69
12320,6863133,9859.9
12320,6883639,9859.9
12320,6904119,9859.25
12320,6924492,9859.25
12320,6945571,9859.58
12320,6966990,9859.58
12320,6987720,9859.58
12320,7009073,9859.6
12320,7030422,9859.6
12320,7051453,9860.98
12320,7072171,9860.98
12320,7092778,9860.32
12320,7113895,9860.32
12320,7134756,9859.43
12320,7155482,9859.43
12320,7176948,9859.43
12320,7198126,9859.36
12320,7218915,9859.36
12320,660485,9859.57
12320,686521,9859.57
12320,711221,9859.19
12320,7240095,9859.58
12320,7262013,9859.58
12320,7283755,9860.46
12320,7304990,9860.46
12320,7326123,9859.41
12320,7346392,9859.41
12320,7366839,9859.41
12320,7387316,9859.49
12320,7408030,9859.49
12320,7428962,9859.53
12320,7450541,9859.53
12320,7471789,9859.62
12320,7492914,9859.62
12320,7513308,9859.65
12320,7534373,9859.65
12320,7555176,9859.26
12320,7576505,9859.26
12320,7597618,9859.26
12320,7619059,9859.58
12320,7640100,9859.58
12320,7661222,9860.59
12320,7682336,9860.59
12320,7703492,9859.72
12320,7724320,9859.72
12320,7745587,9859.4
12320,7766453,9859.4
12320,7787151,9859.4
12320,7808054,9859.31
12320,7828868,9859.31
12320,7849689,9859.31
12320,7870521,9859.31
12320,7891169,9859.47
12320,7911663,9859.47
12320,737407,9859.19
12320,763662,9860.02
12320,7932733,9859.15
12320,7954064,9859.15
12320,7974824,9859.32
12320,7995712,9859.32
12320,8016165,9859.32
12320,8037148,9859.23
12320,8058550,9859.23
12320,8080214,9860.3
12320,8101080,9860.3
12320,8122022,9859.86
12320,8142122,9859.86
12320,8162868,9859.4
12320,8183486,9859.4
12320,8203713,9859.4
12320,8224976,9860.09
12320,8246427,9860.09
12320,8267424,9859.54
12320,8288427,9859.54
12320,8308904,9859.1
12320,8329257,9859.1
12320,8349470,9860.46
12320,8369834,9860.46
12320,8390186,9860.46
12320,8410413,9859.16
12320,8431393,9859.16
12320,8451505,9859.33
12320,8472037,9859.33
12320,8493051,9860
12320,8514790,9860
12320,8536356,9859.46
12320,8557575,9859.46
12320,8578460,9859.25
12320,789757,9860.02
12320,815144,9859.47
12320,839667,9859.47
12320,8599743,9859.25
12320,8620975,9859.25
12320,8641654,9859.3
12320,8662594,9859.3
12320,8683676,9859.29
12320,8693125,9859.29
12320,8693342,9859.9
12320,8693586,9859.9
12320,8693828,9859.66
12320,8694079,9859.66
12320,8695825,9859.66
12320,8711559,9859.66
12320,8730507,9859.66
12320,8750079,9858.8
12320,8771222,9858.8
12320,8792549,9858.8
12320,8813748,9859.33
12320,8834780,9859.33
12320,8855306,9859.44
12320,8875921,9859.44
12320,8896783,9859.44
12320,8918422,9859.66
12320,8940436,9859.66
12320,8961940,9859.47
12320,8982781,9859.47
12320,9004409,9860.75
12320,9025400,9860.75
12320,9046462,9859.44
12320,9068051,9859.44
12320,9089301,9859.44
12320,9110479,9859.54
12320,9131161,9859.54
12320,9143371,9860.28
12320,9143551,9860.28
12320,9143797,9859.66
12320,9144042,9859.66
12320,9144286,9859.66
12320,9145894,9859.66
12320,9158184,9859.66
12320,9178419,9859.66
12320,9199450,9859.66
12320,9220333,9859.66
12320,9241398,9859.66
12320,9262718,9859.39
12320,864770,9859.25
12320,891129,9859.25
12320,916619,9859.25
12320,9283303,9859.39
12320,9303863,9859.25
12320,9324759,9859.25
12320,9345463,9859.51
12320,9366129,9859.51
12320,9386935,9859.51
12320,9407544,9860.26
12320,9428325,9860.26
12320,9449125,9859.25
12320,9469361,9859.25
12320,9490146,9859.26
12320,9511481,9859.26
12320,9533355,9859.26
12320,9554604,9859.08
12320,9575849,9859.08
12320,9596970,9859.3
12320,9618222,9859.3
12320,9639990,9859.2
12320,9661325,9859.2
12320,9683116,9859.25
12320,9704670,9859.25
12320,9726119,9859.31
12320,9747379,9859.31
12320,9768749,9859.31
12320,9789958,9859.24
12320,9810953,9859.24
12320,9831486,9859.11
12320,9852227,9859.11
12320,9872693,9859.11
12320,9893314,9859.63
12320,9913824,9859.63
12320,9934305,9860.08
12320,942454,9859.19
12320,967804,9859.19
12320,9955281,9860.08
12320,9977128,9859.24
12320,9998771,9859.24
12320,10020285,9859.24
12320,10030990,9859.42
12320,992662,9859.45
12320,1018142,9859.45
12320,1042812,9859.31
12320,1067058,9859.31
12320,1091328,9859.41
12320,1117322,9859.41
12320,1144325,9859.41
12320,1170373,9859.31
12320,1196340,9859.31
12320,1220609,9859.41
12320,1246339,9859.41
12320,1272955,9859.1
12320,1299466,9859.1
12320,90105,9859.4
12320,108019,9859.61
12320,108197,9859.61
12320,108444,9859.61
12320,108801,9859.66
12320,110640,9859.66
12320,128148,9859.66
12320,1325067,9860.14
12320,1351014,9860.14
12320,1377155,9859.47
12320,1402992,9859.47
12320,1428109,9859.47
12320,1454074,9859.25
12320,1480317,9859.25
12320,1505928,9859.44
12320,1531134,9859.44
12320,1555979,9859.58
12320,1572941,9859.58
12320,1573169,9859.84
12320,1573411,9859.84
12320,1573657,9859.84
12320,1573904,9859.66
12320,1574147,9859.66
12320,1574395,9859.66
12320,1577651,9859.66
12320,1597357,9859.66
12320,1621924,9859.66
12320,1647061,9858.96
12320,1672732,9858.96
12320,1698219,9858.96
12320,1724722,9859.23
12320,1750715,9859.23
12320,1777303,9859.6
12320,1803313,9859.6
12320,1829366,9860.23
12320,1856315,9860.23
12320,1882452,9859.67
12320,1909047,9859.67
12320,1929302,9859.39
12320,1929533,9859.39
12320,1929751,9859.39
12320,1935336,9859.66
12320,1956275,9859.66
12320,139993,9859.66
12320,140234,9859.66
12320,140490,9859.66
12320,140728,9859.66
12320,140985,9859.66
12320,141221,9859.66
12320,141477,9859.66
12320,141715,9859.66
12320,141961,9859.66
12320,142207,9859.66
12320,142454,9859.66
12320,142703,9859.66
12320,142941,9859.66
12320,143195,9859.66
12320,143427,9859.66
12320,143680,9859.66
12320,143924,9859.66
12320,144123,9859.66
12320,144484,9859.66
12320,144617,9859.66
12320,144856,9859.66
12320,145114,9859.66
12320,145338,9859.66
12320,145530,9859.66
12320,145777,9859.66
12320,146011,9859.66
12320,146348,9859.66
12320,146577,9859.66
12320,146811,9859.66
12320,147059,9859.66
12320,147311,9859.66
12320,147556,9859.66
12320,147753,9859.66
12320,147989,9859.66
12320,152800,9859.66
12320,168174,9859.66
12320,185687,9859.66
12320,203745,9860.16
12320,1980810,9859.18
12320,2005817,9859.18
12320,2031142,9859.36
12320,2057563,9859.36
12320,2083953,9860.42
12320,2109946,9860.42
12320,2135675,9860.42
12320,2161397,9859.83
12320,2186661,9859.83
12320,2212849,9859.51
12320,2238301,9859.51
12320,2263849,9859.79
12320,2289257,9859.79
12320,2314217,9860.5
12320,2339497,9860.5
12320,2365154,9859.89
12320,2390247,9859.89
12320,2416996,9859.89
12320,2442601,9859.49
12320,2468702,9859.49
12320,2493407,9859.47
12320,2519128,9859.47
12320,2544343,9859.54
12320,2569699,9859.54
12320,2595064,9859.25
12320,224240,9860.16
12320,248459,9859.3
12320,2620144,9859.25
12320,2645357,9859.25
12320,2671035,9859.28
12320,2696823,9859.28
12320,2720927,9859.21
12320,2745072,9859.21
12320,2771106,9860.53
12320,2795801,9860.53
12320,2820464,9859.56
12320,2845559,9859.56
12320,2870611,9859.39
12320,2895663,9859.39
12320,2921611,9859.39
12320,2947066,9859.91
12320,2973730,9859.91
12320,2999031,9860.05
12320,3024022,9860.05
12320,3050501,9859.6
12320,3077392,9859.6
12320,3102318,9860.15
12320,3128111,9860.15
12320,3153307,9860.15
12320,3178300,9859.34
12320,3204463,9859.34
12320,3229674,9859.44
12320,3254262,9859.44
12320,273803,9859.3
12320,299202,9859.5
12320,324743,9859.5
12320,3278920,9859.5
12320,3304306,9859.5
12320,3328633,9859.5
12320,3355375,9859.46
12320,3380583,9859.46
12320,3405417,9859.69
12320,3431647,9859.69
12320,3456503,9859.69
12320,3482219,9859.66
12320,3507764,9859.66
12320,3534378,9859.38
12320,3559174,9859.38
12320,3584982,9859.5
12320,3611039,9859.5
12320,3636632,9859.5
12320,3663546,9859.5
12320,3688438,9859.5
12320,3713382,9859.57
12320,3738689,9859.57
12320,3765346,9860.32
12320,3791106,9860.32
12320,3815590,9860.32
12320,3842151,9859.44
12320,3867376,9859.44
12320,3891689,9859.46
12320,349310,9860.02
12320,376808,9860.02
12320,3918194,9859.46
12320,3943419,9859.62
12320,3968827,9859.62
12320,3989065,9860.79
12320,3989216,9860.79
12320,3989808,9860.79
12320,3997639,9859.66
12320,4020567,9859.66
12320,4046419,9860.64
12320,4071202,9860.64
12320,4096590,9859.54
12320,4122323,9859.54
12320,4147912,9859.52
12320,4173925,9859.52
12320,4199137,9859.52
12320,4225315,9859.38
12320,4251758,9859.38
12320,4277652,9859.74
12320,4304064,9859.74
12320,4330950,9859.51
12320,4357160,9859.51
12320,4382187,9859.35
12320,4407866,9859.35
12320,4433797,9860.51
12320,4459578,9860.51
12320,4485080,9860.51
12320,4496622,9859.43
12320,4496833,9859.43
12320,4499779,9859.66
12320,4518629,9859.66
12320,4543798,9860.14
12320,404371,9860.21
12320,431874,9860.21
12320,458629,9860.21
12320,4568769,9860.14
12320,4593847,9860.14
12320,4619378,9860.28
12320,4644810,9860.28
12320,4670557,9859.62
12320,4696671,9859.62
12320,4723026,9859.18
12320,4749076,9859.18
12320,4775617,9859.18
12320,4801875,9859.89
12320,4827562,9859.89
12320,4853717,9859.38
12320,4880174,9859.38
12320,4906320,9859.38
12320,4931791,9859.41
12320,4957665,9859.41
12320,4984015,9859.57
12320,5010864,9859.57
12320,5037929,9859.43
12320,5063136,9859.43
12320,5089355,9859.43
12320,5115340,9859.38
12320,5140962,9859.38
12320,5165519,9859.41
12320,5191333,9859.41
12320,485759,9859.48
12320,512925,9859.48
12320,5217310,9859.41
12320,5243224,9859.6
12320,5269303,9859.6
12320,5296191,9859.4
12320,5323358,9859.4
12320,5350536,9859.32
12320,5377617,9859.32
12320,5404235,9859.32
12320,5430747,9859.95
12320,5456967,9859.95
12320,5482380,9859.15
12320,5508877,9859.15
12320,5535757,9859.31
12320,5562914,9859.31
12320,5588727,9860.23
12320,5613819,9860.23
12320,5639521,9860.23
12320,5666200,9859.49
12320,5675343,9859.49
12320,5675522,9859.49
12320,5675765,9859.49
12320,5678503,9859.66
12320,5696753,9859.66
12320,5706649,9859.66
12320,5706837,9859.9
12320,5708150,9859.9
12320,5720705,9859.66
12320,5745529,9859.66
12320,5750779,9859.66
12320,5751217,9858.83
12320,5759211,9858.83
12320,5773872,9859.66
12320,5774015,9859.66
12320,5774371,9859.66
12320,5774489,9859.66
12320,5774737,9859.66
12320,5775096,9859.66
12320,5775288,9859.66
12320,5775519,9859.66
12320,5779112,9859.66
12320,5790512,9859.66
12320,5790695,9860.43
12320,5791482,9860.43
12320,5800961,9859.66
12320,5819776,9859.66
12320,5837327,9859.49
12320,5837513,9859.49
12320,5838459,9859.49
12320,5846881,9859.66
12320,5848983,9859.66
12320,5849226,9861.05
12320,5849479,9861.05
12320,5853822,9861.05
12320,5871486,9859.66
12320,540518,9860.32
12320,565626,9860.32
12320,565882,9859.44
12320,566125,9859.44
12320,566367,9859.44
12320,566610,9859.66
12320,572527,9859.66
12320,583553,9859.66
12320,583787,9859.66
12320,584043,9859.66
12320,584285,9859.66
12320,584519,9859.66
12320,589810,9859.66
12320,5891193,9859.66
12320,5911442,9859.21
12320,5931389,9859.21
12320,5951620,9859.21
12320,5971462,9859.44
12320,5991536,9859.44
12320,5991776,9859.3
12320,5991961,9859.3
12320,5993760,9859.3
12320,6009005,9859.66
12320,6029239,9859.66
12320,6049872,9859.83
12320,6055921,9859.83
12320,6056122,9859.61
12320,6056363,9859.61
12320,6056729,9859.66
12320,6056860,9859.66
12320,6057163,9859.66
12320,6057395,9859.66
12320,6057649,9859.66
12320,6057883,9859.66
12320,6058211,9859.66
12320,6058333,9859.66
12320,6058571,9859.66
12320,6058812,9859.66
12320,6060083,9859.66
12320,6071206,9859.66
12320,6089945,9859.66
12320,6109157,9859.66
12320,6117353,9859.66
12320,6117644,9859.66
12320,6118054,9859.66
12320,6123173,9859.66
12320,6141614,9859.84
12320,6161963,9859.84
12320,6182323,9859.84
12320,6202548,9859.34
12320,6223113,9859.34
12320,6243873,9859.93
12320,6264122,9859.93
12320,6284084,9859.59
12320,6305288,9859.59
12320,6325852,9860.43
12320,6347174,9860.43
12320,6367927,9860.43
12320,6388145,9859.79
12320,6408999,9859.79
12320,6430134,9859.24
12320,6451522,9859.24
12320,6472629,9859.24
12320,6493605,9859.22
12320,6514983,9859.22
12320,6526061,9859.93
12320,6526307,9859.93
12320,6526540,9859.66
12320,6526783,9859.66
12320,6527389,9859.66
12320,6535182,9859.66
12320,6553897,9859.66
12320,611449,9859.66
12320,635691,9859.57
12335,47613,9859.55
12335,624855,9859.21
12335,644762,9859.21
12335,664724,9859.43
12335,684751,9859.43
12335,705195,9859.16
12335,725782,9859.16
12335,746011,9859.16
12335,765727,9858.95
12335,785927,9858.95
12335,806340,9859.82
12335,826942,9859.82
12335,846824,9860.22
12335,867409,9860.22
12335,887996,9859.26
12335,907994,9859.26
12335,928287,9859.26
12335,947901,9859.09
12335,967956,9859.09
12335,988183,9859.36
12335,1008121,9859.36
12335,1028499,9859.07
12335,1048906,9859.07
12335,1069256,9859.13
12335,1088875,9859.13
12335,1109026,9859.13
12335,1129318,9858.55
12335,1149227,9858.55
12335,1169700,9859
12335,1189458,9859
12335,1209498,9859.35
12335,1229644,9859.35
12335,67686,9859.56
12335,88213,9859.56
12335,95870,9859.56
12335,96226,9859.4
12335,97867,9859.4
12335,107290,9859.75
12335,118880,9859.75
12335,119126,9859.75
12335,119949,9859.08
12335,1249583,9859.03
12335,1269696,9859.03
12335,1290284,9859.03
12335,1310260,9859.25
12335,1330463,9859.25
12335,1350291,9859.17
12335,1370527,9859.17
12335,1390639,9859.53
12335,1410792,9859.53
12335,1431085,9859.04
12335,1450902,9859.04
12335,1470489,9859.28
12335,1490600,9859.28
12335,1511330,9859.28
12335,1531943,9859.02
12335,1552413,9859.02
12335,1572203,9859.3
12335,1591583,9859.3
12335,1611317,9859.1
12335,1631398,9859.1
12335,1651750,9859.47
12335,1672336,9859.47
12335,1692860,9859.47
12335,1713416,9859.32
12335,1733675,9859.32
12335,1754171,9859.21
12335,1774995,9859.21
12335,1796004,9859.43
12335,1816620,9859.43
12335,1825683,9859.38
12335,1825929,9859.38
12335,1826167,9859.66
12335,1827942,9859.66
12335,1838174,9859.66
12335,126434,9859.08
12335,142878,9859.25
12335,161893,9859.25
12335,173424,9859.54
12335,173620,9859.54
12335,173868,9859.54
12335,174426,9859.66
12335,178938,9859.66
12335,1857281,9859.85
12335,1876240,9859.85
12335,1896027,9858.93
12335,1916022,9858.93
12335,1936222,9859.23
12335,1956213,9859.23
12335,1976034,9859.12
12335,1996157,9859.12
12335,2016238,9859.12
12335,2036328,9859.09
12335,2056976,9859.09
12335,2077925,9859.33
12335,2098363,9859.33
12335,2118979,9859.33
12335,2138977,9859.19
12335,2159327,9859.19
12335,2179555,9858.91
12335,2199731,9858.91
12335,2219885,9858.91
12335,2230281,9858.97
12335,2230603,9858.97
12335,2233557,9859.66
12335,2245712,9859.66
12335,2265285,9859.14
12335,2285252,9859.14
12335,2305362,9859.13
12335,2325307,9859.13
12335,2345661,9859.13
12335,2365719,9858.81
12335,2386126,9858.81
12335,2406205,9859.19
12335,2427346,9859.19
12335,2447903,9859.13
12335,2468610,9859.13
12335,193647,9859.78
12335,212722,9859.78
12335,232183,9859.78
12335,236225,9859.78
12335,236472,9859.78
12335,236831,9859.66
12335,237604,9859.66
12335,244262,9859.66
12335,2489049,9858.96
12335,2509631,9858.96
12335,2530012,9858.96
12335,2550774,9859.03
12335,2571842,9859.03
12335,2592074,9859.16
12335,2612922,9859.16
12335,2633542,9859.12
12335,2653651,9859.12
12335,2674000,9859.13
12335,2694212,9859.13
12335,2714825,9859.13
12335,2735588,9859
12335,2756176,9859
12335,2776379,9859.13
12335,2796742,9859.13
12335,2817214,9859.41
12335,2837356,9859.41
12335,2857795,9859.16
12335,2877643,9859.16
12335,2898139,9859.21
12335,2918227,9859.21
12335,2937757,9859.21
12335,2957967,9858.98
12335,2977523,9858.98
12335,2997440,9859.02
12335,3017677,9859.02
12335,3038615,9859.12
12335,3058610,9859.12
12335,3078722,9858.97
12335,260498,9859.66
12335,279665,9859.43
12335,299775,9859.43
12335,3098812,9858.97
12335,3119044,9859.11
12335,3139392,9859.11
12335,3159507,9859.11
12335,3179593,0
12335,3199034,0
12335,3218705,0
12335,3238492,0
12335,3258282,0
12335,3278809,0
12335,3299309,0
12335,3320017,0
12335,3339840,0
12335,3359168,0
12335,3371955,0
12335,3372160,0
12335,3373104,0
12335,3379897,0
12335,3397296,9859.05
12335,3415705,9859.05
12335,3435199,9859.05
12335,3454256,9859.1
