runnum,evnum,HALLA_p
11547,174958,3728.14
11547,248320,3728.16
11547,321787,3728.15
11547,394730,3728.22
11547,468455,3728.19
11547,541700,3728.11
11547,615175,3728.15
11547,689190,3728.26
11547,762994,3728.15
11547,836477,3728.1
11547,876366,3728.2
11547,876702,3728.16
11547,877119,3727.81
11547,877453,3727.81
11547,877825,3727.81
11547,878197,3727.81
11547,878620,3727.81
11547,878988,3727.81
11547,879335,3727.81
11547,879745,3727.81
11547,880116,3727.81
11547,880455,3727.81
11547,880847,3727.81
11547,881246,3727.81
11547,881579,3727.81
11547,881916,3727.81
11547,882341,3727.81
11547,882659,3727.81
11547,883086,3727.81
11547,883403,3727.81
11547,883810,3727.81
11547,884151,3727.81
11547,884560,3727.81
11547,884894,3727.81
11547,885325,3727.81
11547,885638,3727.81
11547,886065,3727.81
11547,886386,3727.81
11547,886815,3727.81
11547,887183,3727.81
11547,887510,3727.81
11547,887948,3727.81
11547,888297,3727.81
11547,888627,3727.81
11547,889048,3727.81
11547,889376,3727.81
11547,889786,3727.81
11547,890126,3727.81
11547,890495,3727.81
11547,890905,3727.81
11547,891248,3727.81
11547,891611,3727.81
11547,892034,3727.81
11547,892374,3727.81
11547,908086,3727.81
11547,908418,3727.81
11547,908832,3727.81
11547,909203,3727.81
11547,909541,3727.81
11547,909955,3727.81
11547,910280,3727.81
11547,910677,3727.81
11547,911080,3727.81
11547,911469,3727.81
11547,911824,3727.81
11547,935889,3727.81
11547,55678,3727.81
11547,127466,3728.1
11547,199950,3728.07
11547,201398,3727.81
11547,201819,3727.81
11547,202142,3727.81
11547,202500,3727.81
11547,202948,3727.81
11547,203289,3727.81
11547,203727,3727.81
11547,238400,3727.81
11547,309815,3728.15
11547,382681,3728.11
11547,456385,3728.18
11547,529697,3728.1
11547,603197,3728.09
11547,676639,3728.13
11547,750167,3728.1
11547,823652,3728.11
11547,836820,3728.11
11547,847509,3727.81
11547,919913,3728.09
11547,53663,3728.14
11547,127381,3728.08
11547,201173,3728.16
11547,274698,3728.17
11547,348007,3728.14
11547,421166,3728.11
11547,494495,3728.11
11547,567712,3728.11
11547,641538,3728.26
11547,714639,3728.13
11547,787497,3728.07
11547,861193,3728.1
11547,935450,3728.13
11547,70619,3728.13
11547,143876,3728.16
11547,171767,3728.11
11547,172061,3727.81
11547,172471,3727.81
11547,172820,3727.81
11547,173213,3727.81
11547,183801,3727.81
11547,222602,3727.81
11547,295534,3728.23
11547,368663,3728.17
11547,441778,3728.16
11547,515205,3728.13
11547,588237,3728.12
11547,662030,3728.13
11547,735712,3728.13
11547,809356,3728.06
11547,883311,3728.17
11547,19419,3728.04
11547,93452,3728.17
11547,163019,3728.11
11547,163348,3728.19
11547,163680,3727.81
11547,164119,3727.81
11547,164474,3727.81
11547,164811,3727.81
11547,165175,3727.81
11547,165548,3727.81
11547,165962,3727.81
11547,166297,3727.81
11547,166668,3727.81
11547,167085,3727.81
11547,167413,3727.81
11547,167827,3727.81
11547,168173,3727.81
11547,168631,3727.81
11547,227216,3727.81
11547,298987,3728.1
11547,371554,3728.25
11547,423430,3728.13
11547,423838,3727.81
11547,434751,3727.81
11547,506118,3727.81
11547,578353,3728.14
11547,616964,3728.12
11547,617298,3727.81
11547,617716,3727.81
11547,618033,3727.81
11547,618458,3727.81
11547,618788,3727.81
11547,619205,3727.81
11547,619534,3727.81
11547,619970,3727.81
11547,620284,3727.81
11547,620639,3727.81
11548,69200,3728.08
11548,120159,3728.12
11548,163671,3728.13
11548,207062,3728.12
11548,250494,3728.23
11548,279239,3728.18
11548,279653,3727.81
11548,280004,3727.81
11548,280323,3727.81
11548,280751,3727.81
11548,288498,3727.81
11548,350346,3728.2
11548,421801,3728.06
11548,494068,3728.18
11548,517600,3728.15
11548,518022,3727.81
11548,518350,3727.81
11548,518778,3727.81
11548,519108,3727.81
11548,519535,3727.81
11548,519864,3727.81
11548,542575,3727.81
11548,542977,3727.81
11548,543279,3727.81
11548,543696,3727.81
11548,544039,3727.81
11548,544408,3727.81
11548,544822,3727.81
11548,545161,3727.81
11548,545579,3727.81
11548,545904,3727.81
11548,546277,3727.81
11548,546618,3727.81
11548,547033,3727.81
11548,547369,3727.81
11548,547784,3727.81
11548,548115,3727.81
11548,548530,3727.81
11548,548868,3727.81
11548,549238,3727.81
11548,549648,3727.81
11548,549986,3727.81
11548,550403,3727.81
11548,550733,3727.81
11548,551141,3727.81
11548,551521,3727.81
11548,551851,3727.81
11548,552269,3727.81
11548,552630,3727.81
11548,553029,3727.81
11548,553362,3727.81
11548,553777,3727.81
11548,554148,3727.81
11548,554502,3727.81
11548,554870,3727.81
11548,555283,3727.81
11548,555612,3727.81
11548,556022,3727.81
11548,556359,3727.81
11548,556726,3727.81
11548,557136,3727.81
11548,557489,3727.81
11548,557897,3727.81
11548,558233,3727.81
11548,558648,3727.81
11548,558987,3727.81
11548,559397,3727.81
11548,559732,3727.81
11548,560147,3727.81
11548,560514,3727.81
11548,560855,3727.81
11548,561263,3727.81
11548,561589,3727.81
11548,562010,3727.81
11548,562340,3727.81
11548,562772,3727.81
11548,563101,3727.81
11548,563429,3727.81
11548,563848,3727.81
11548,564182,3727.81
11548,564547,3727.81
11548,564960,3727.81
11548,565303,3727.81
11548,565673,3727.81
11548,566126,3727.81
11548,566424,3727.81
11548,566844,3727.81
11548,567197,3727.81
11548,567591,3727.81
11548,567909,3727.81
11548,568323,3727.81
11548,568692,3727.81
11548,569026,3727.81
11548,569443,3727.81
11548,569769,3727.81
11548,570191,3727.81
11548,570526,3727.81
11548,570942,3727.81
11548,571290,3727.81
11548,571689,3727.81
11548,572025,3727.81
11548,572443,3727.81
11548,572770,3727.81
11548,573188,3727.81
11548,573543,3727.81
11548,573900,3727.81
11548,574322,3727.81
11548,574709,3727.81
11548,575022,3727.81
11548,575448,3727.81
11548,575775,3727.81
11548,576189,3727.81
11548,576525,3727.81
11548,576929,3727.81
11548,577269,3727.81
11548,577705,3727.81
11548,578021,3727.81
11548,578393,3727.81
11548,578812,3727.81
11548,579134,3727.81
11548,579523,3727.81
11548,579959,3727.81
11548,580279,3727.81
11548,580615,3727.81
11548,581027,3727.81
11548,581362,3727.81
11548,581777,3727.81
11548,582144,3727.81
11548,582564,3727.81
11548,582899,3727.81
11548,583237,3727.81
11548,583657,3727.81
11548,583983,3727.81
11548,584399,3727.81
11548,584740,3727.81
11548,585110,3727.81
11548,585539,3727.81
11548,585863,3727.81
11548,586288,3727.81
11548,586620,3727.81
11548,587038,3727.81
11548,587363,3727.81
11548,587807,3727.81
11548,588114,3727.81
11548,588552,3727.81
11548,588858,3727.81
11548,589273,3727.81
11548,589617,3727.81
11548,590046,3727.81
11548,590412,3727.81
11548,590742,3727.81
11548,591153,3727.81
11548,591482,3727.81
11548,591881,3727.81
11548,592271,3727.81
11548,592595,3727.81
11548,593012,3727.81
11548,593348,3727.81
11548,593764,3727.81
11548,594095,3727.81
11548,594521,3727.81
11548,594849,3727.81
11548,595268,3727.81
11548,595597,3727.81
11548,596014,3727.81
11548,596350,3727.81
11548,596759,3727.81
11548,597096,3727.81
11548,597440,3727.81
11548,597805,3727.81
11548,598220,3727.81
11548,598555,3727.81
11548,598975,3727.81
11548,599307,3727.81
11548,599718,3727.81
11548,600092,3727.81
11548,600444,3727.81
11548,600802,3727.81
11548,601213,3727.81
11548,601534,3727.81
11548,601924,3727.81
11548,602336,3727.81
11548,602673,3727.81
11548,603088,3727.81
11548,603414,3727.81
11548,603833,3727.81
11548,604172,3727.81
11548,604592,3727.81
11548,604919,3727.81
11548,605344,3727.81
11548,605681,3727.81
11548,606101,3727.81
11548,606431,3727.81
11548,606887,3727.81
11548,607214,3727.81
11548,607554,3727.81
11548,607925,3727.81
11548,608326,3727.81
11548,608669,3727.81
11548,609072,3727.81
11548,609412,3727.81
11548,609833,3727.81
11548,610219,3727.81
11548,610539,3727.81
11573,85497,3728.12
11573,156366,3728.13
11573,227442,3728.16
11573,299021,3728.16
11573,370269,3728.09
11573,441329,3728.23
11573,513121,3728.15
11573,584282,3728.24
11573,655514,3728.09
11573,727061,3728.19
11573,799032,3728.11
11573,869439,3728.28
11573,939178,3728.2
11573,64478,3727.81
11573,135013,3728.1
11573,205807,3728.18
11573,276986,3728.18
11573,347895,3728.14
11573,391112,3728.16
11573,391726,3727.81
11573,392268,3727.81
11573,392828,3727.81
11573,393376,3727.81
11573,393986,3727.81
11573,394492,3727.81
11573,395099,3727.81
11573,395600,3727.81
11573,398685,3727.81
11573,460761,3727.81
11573,530178,3728.21
11573,600328,3728.15
11573,671352,3728.14
11573,742732,3728.18
11573,813531,3728.18
11573,884484,3728.1
11573,62661,3728.1
11573,133836,3728.17
11573,205072,3728.16
11573,276536,3728.12
11573,347574,3728.1
11573,419122,3728.18
11573,490898,3728.1
11573,561409,3728.18
11573,632062,3728.12
11573,703223,3728.16
11573,774200,3728.17
11573,844692,3728.16
11573,915617,3728.18
11573,1182,3728.16
11573,71452,3728.14
11573,141849,3728.11
11573,212493,3728.14
11573,284032,3728.18
11573,355511,3728.14
11573,427607,3728.18
11573,499774,3728.1
11573,571226,3728.17
11573,642421,3728.05
11573,713616,3728.13
11573,784820,3728.25
11573,856597,3728.08
11573,928274,3728.13
11573,26149,3728.17
11573,26657,3728.14
11573,27223,3727.81
11573,27767,3727.81
11573,28374,3727.81
11573,28878,3727.81
11573,75732,3727.81
11573,88447,3728.29
11573,152122,3727.81
11573,222010,3728.12
11573,291874,3728.18
11573,362576,3728.1
11573,434692,3728.16
11573,506168,3728.12
11573,577307,3728.16
11573,648317,3728.16
11573,718594,3728.23
11573,789467,3728.14
11573,859819,3728.07
11573,930386,3728.1
11573,45902,3728.19
11573,117054,3728.14
11573,187561,3728.08
11573,258633,3728.2
11573,330578,3728.16
11573,402075,3728.27
11573,34496,3728.16
11573,105324,3728.16
11573,176430,3728.1
11573,247271,3728.15
11573,318283,3728.15
11573,389559,3728.18
11573,461351,3728.21
11573,532003,3728.13
11573,563804,3728.16
11573,614418,3727.81
11573,685908,3727.92
11573,756452,3728.11
11573,826904,3728.17
11573,896747,3728.14
11573,15086,3728.14
11573,85943,3728.13
11573,156581,3728.18
11573,227483,3728.15
11573,299528,3728.21
11573,371067,3728.1
11573,441466,3728.12
11573,512385,3728.08
11573,557443,3728.18
11573,578227,3727.81
11573,606302,3728.13
11573,622454,3727.81
11573,691832,3728.31
11573,761354,3728.12
11573,831698,3728.15
11573,902140,3728.09
11573,16563,3728.15
11573,87492,3728.16
11573,157338,3728.18
11573,227114,3728.18
11573,297321,3728.13
11573,368326,3728.15
11573,439119,3728.2
11573,509455,3728.16
11573,579554,3728.22
11573,649712,3728.18
11573,720854,3728.17
11573,791476,3728.16
11573,862013,3728.12
11573,933362,3728.17
11573,53044,3728.09
11573,123897,3728.18
11573,195011,3728.12
11573,266191,3728.16
11573,337598,3728.14
11573,408771,3728.15
11573,480189,3728.17
11573,551386,3728.18
11573,622710,3728.16
11573,693154,3728.08
11573,763654,3728.77
11573,834972,3728.11
11573,905783,3728.17
11573,25012,3728.18
11573,96162,3728.1
11573,167173,3728.15
11573,237982,3728.11
11573,309024,3728.11
11573,323289,3728.15
11573,330203,3727.81
11573,396156,3727.81
11573,466369,3728.03
11573,514840,3728.12
11573,537408,3728.11
11573,607795,3727.81
11573,678270,3728.08
11573,749577,3728.14
11573,819975,3728.14
11573,891269,3728.13
11573,8407,3728.19
11573,79999,3728.19
11573,151173,3728.21
11573,221952,3728.19
11573,292731,3728.21
11573,364437,3728.19
11573,436199,3728.1
11573,507050,3728.18
11573,578290,3728.18
11573,649341,3728.21
11573,720281,3728.14
11573,791359,3728.22
11573,862341,3728.16
11573,933267,3728.24
11573,52200,3728.09
11573,122708,3728.13
11573,193479,3728.13
11573,263503,3728.16
11573,333849,3728.14
11573,404343,3728.19
11573,474856,3728.15
11573,546434,3728.18
11573,618059,3728.18
11573,689100,3728.21
11573,760278,3728.07
11573,832179,3728.17
11573,904545,3728.07
11573,25483,3728.19
11573,96273,3728.11
11573,167803,3728.13
11573,238545,3728.1
11573,309853,3728.2
11573,380924,3728.09
11573,451504,3728.19
11573,522277,3728.11
11573,594829,3728.17
11573,666387,3728.06
11573,737574,3728.15
11573,809436,3728.18
11573,881167,3728.16
11573,947464,3728.11
11573,950786,3728.25
11587,55820,3728.19
11587,56388,3727.81
11587,70133,3727.81
11587,70689,3727.81
11587,71251,3727.81
11587,71810,3727.81
11587,72416,3727.81
11587,72915,3727.81
11587,73467,3727.81
11587,74062,3727.81
11587,74626,3727.81
11587,75143,3727.81
11587,75756,3727.81
11587,76400,3727.81
11587,84341,3727.81
11587,88145,3727.81
11587,101772,3728.24
11587,102377,3727.81
11587,102901,3727.81
11587,103532,3727.81
11587,104126,3727.81
11587,104663,3727.81
11587,105248,3727.81
11587,118349,3727.81
11587,184759,3728.16
11587,253774,3728.15
11587,323392,3728.16
11587,393818,3728.14
11587,424037,3728.1
11587,424576,3727.81
11587,425137,3727.81
11587,425694,3727.81
11587,426308,3727.81
11587,426792,3727.81
11587,427368,3727.81
11587,427979,3727.81
11587,428531,3727.81
11587,429030,3727.81
11587,429586,3727.81
11587,430146,3727.81
11587,430693,3727.81
11587,431243,3727.81
11587,431802,3727.81
11587,432357,3727.81
11587,432905,3727.81
11587,433521,3727.81
11587,434022,3727.81
11587,434579,3727.81
11587,435127,3727.81
11587,435692,3727.81
11587,436307,3727.81
11587,436807,3727.81
11587,437352,3727.81
11587,437909,3727.81
11587,438513,3727.81
11587,439064,3727.81
11587,439591,3727.81
11587,440115,3727.81
11587,440663,3727.81
11587,441233,3727.81
11587,441789,3727.81
11587,442339,3727.81
11587,442885,3727.81
11587,443461,3727.81
11587,447483,3727.81
11587,485882,3727.81
11587,500541,3728.01
11587,568472,3728.18
11587,638364,3728.16
11587,709324,3728.17
11587,779735,3728.13
11587,850458,3728.34
11587,921297,3728.09
11587,2295,3728.14
11587,73329,3728.09
11587,145029,3728.1
11587,216385,3728.16
11587,287112,3728.17
11587,358642,3728.14
11587,429809,3728.15
11587,450280,3728.12
11587,450848,3727.81
11587,451407,3727.81
11587,452013,3727.81
11587,452571,3727.81
11587,453069,3727.81
11587,453619,3727.81
11587,454174,3727.81
11587,456746,3727.81
11587,510632,3727.81
11587,579620,3727.97
11587,650042,3728.13
11587,720188,3728.18
11587,790638,3728.12
11587,861212,3728.19
11587,932546,3728.08
11587,946471,3728.22
11587,947021,3727.81
11587,947642,3727.81
11587,948192,3727.81
11587,948680,3727.81
11587,949248,3727.81
11587,949856,3727.81
11587,950410,3727.81
11587,950908,3727.81
11587,21252,3727.81
11587,89578,3728.3
11587,159632,3728.14
11587,229897,3728.17
11587,300491,3728.21
11587,370671,3728.13
11587,440820,3728.17
11587,511710,3728.12
11587,583015,3728.12
11587,653694,3728.17
11587,723725,3728.23
11587,794224,3728.11
11587,865379,3728.12
11587,912177,3728.18
11587,927525,3727.81
11587,37208,3728.03
11587,108326,3728.17
11587,179478,3728.2
11587,250155,3728.06
11587,320632,3728.12
11587,391347,3728.1
11587,462858,3728.25
11587,534147,3728.08
11587,604152,3728.16
11587,675049,3728.11
11587,745709,3728.12
11587,816313,3728.16
11587,887893,3728.13
11587,712,3728.22
11587,71637,3728.15
11587,143029,3728.09
11587,214608,3728.12
11587,286034,3728.1
11587,356444,3728.15
11587,427844,3728.09
11587,498797,3728.17
11587,570594,3728.18
11587,642832,3728.22
11587,656292,3728.21
11587,656787,3727.81
11587,657428,3727.81
11587,658016,3727.81
11587,658615,3727.81
11587,659196,3727.81
11587,659786,3727.81
11587,660364,3727.81
11587,660870,3727.81
11587,661432,3727.81
11587,662002,3727.81
11587,662620,3727.81
11587,663197,3727.81
11587,663711,3727.81
11587,664314,3727.81
11587,664931,3727.81
11587,665527,3727.81
11587,666113,3727.81
11587,666633,3727.81
11587,671067,3727.81
11587,688608,3727.81
11587,706697,3728.12
11587,725246,3728.19
11587,755254,3728.12
11587,823100,3728.19
11587,892355,3728.1
11587,962037,3728.15
11587,42444,3728.22
11587,112483,3728.15
11587,183388,3728.2
11587,254942,3728.24
11587,326318,3728.13
11587,398147,3728.11
11587,470082,3728.12
11587,540874,3728.15
11587,611863,3728.13
11587,673896,3728.12
11587,674494,3728.17
11587,707503,3727.81
11587,777578,3728.13
11587,848787,3728.12
11587,919209,3728.13
11587,27249,3728.04
11587,98040,3728.17
11587,114512,3728.15
11587,115127,3727.81
11587,161004,3727.81
11587,230647,3728.27
11587,301566,3728.07
11587,373299,3728.17
11587,444393,3728.13
11587,516097,3728.16
11587,587034,3728.19
11587,658063,3728.17
11587,729294,3728.14
11587,800373,3728.16
11587,871155,3728.14
11587,942299,3728.07
11587,49592,3728.13
11587,121256,3728.16
11587,192855,3728.11
11588,710,3727.81
11588,10214,3727.81
11588,72298,3728.2
11588,140427,3728.17
11588,210430,3728.14
11588,281578,3728.13
11588,352511,3728.03
11588,424303,3728.13
11588,495617,3728.23
11588,567028,3728.11
11588,638365,3728.19
11588,710209,3728.24
11588,781175,3728.15
11588,852338,3728.1
11588,924777,3728.14
11588,33532,3728.17
11588,104791,3728.16
11588,177155,3728.17
11588,248378,3728.13
11588,319854,3728.09
11588,392164,3728.15
11588,464128,3728.17
11588,535381,3728.14
11588,606452,3728.1
11588,678025,3728.16
11588,750609,3728.15
11588,822371,3728.14
11588,893553,3728.16
11588,5334,3728.11
11588,76853,3728.16
11588,147753,3728.2
11588,218198,3728.15
11588,220437,3728.08
11588,221055,3727.81
11588,221589,3727.81
11588,222162,3727.81
11588,222659,3727.81
11588,223224,3727.81
11588,223776,3727.81
11588,224330,3727.81
11588,224881,3727.81
11588,225487,3727.81
11588,225987,3727.81
11588,226544,3727.81
11588,227083,3727.81
11588,227690,3727.81
11588,228202,3727.81
11588,228762,3727.81
11588,229298,3727.81
11588,229920,3727.81
11588,230424,3727.81
11588,230925,3727.81
11588,231528,3727.81
11588,232090,3727.81
11588,232646,3727.81
11588,233253,3727.81
11588,233816,3727.81
11588,234362,3727.81
11588,234861,3727.81
11588,235468,3727.81
11588,241990,3727.81
11588,259472,3727.81
11588,278089,3727.83
11588,314650,3727.89
11588,384456,3727.9
11588,454075,3727.98
11588,525744,3728.03
11588,597806,3728.05
11588,669095,3728.18
11588,740304,3728.11
11588,811819,3728
11588,883141,3728.04
11588,954571,3728.06
11588,37820,3728.07
11588,73576,3728.05
11589,91583,3728.04
11589,167542,3728.05
11589,243276,3728.06
11589,319418,3728.08
11589,395443,3728.13
11589,471386,3728.04
11589,547159,3728.07
11589,624850,3728.07
11589,702565,3728.11
11589,780306,3728.02
11589,858000,3728.03
11589,48892,3727.99
11589,126660,3728.08
11589,204085,3728.01
11589,281925,3728.07
11589,345501,3728.03
11589,346060,3728.04
11589,346662,3727.81
11589,347105,3727.81
11589,347709,3727.81
11589,348279,3727.81
11589,348769,3727.81
11589,349362,3727.81
11590,93393,3728.25
11590,171105,3728.25
11590,248700,3728.23
11590,326506,3728.33
11590,404412,3728.18
11590,482168,3728.24
11590,507169,3728.11
11590,507719,3727.81
11590,508269,3727.81
11590,508829,3727.81
11590,509439,3727.81
11590,509939,3727.81
11590,510491,3727.81
11590,549711,3727.81
11590,627115,3728.21
11590,704957,3728.17
11590,782539,3728.21
11590,860296,3728.27
11590,52431,3728.22
11590,130047,3728.27
11590,142904,3728.18
11590,143510,3727.81
11590,144001,3727.81
11590,144554,3727.81
11590,166540,3727.81
11590,242209,3728.45
11590,318114,3728.19
11590,394242,3728.24
11590,470299,3728.25
11590,510220,3728.32
11590,510838,3727.81
11590,511325,3727.81
11590,554521,3727.81
11590,577216,3728.21
11590,577760,3727.81
11590,578377,3727.81
11590,578876,3727.81
11590,579485,3727.81
11590,579981,3727.81
11590,580602,3727.81
11590,581158,3727.81
11590,581650,3727.81
11590,582215,3727.81
11590,582773,3727.81
11590,583390,3727.81
11590,583889,3727.81
11590,584438,3727.81
11590,585043,3727.81
11590,585598,3727.81
11590,586095,3727.81
11590,606050,3727.81
11590,681260,3727.66
11590,757095,3728.21
11590,833104,3728.16
11590,11059,3728.21
11590,87065,3728.25
11590,163131,3728.22
11590,239201,3728.27
11590,315257,3728.22
11590,391356,3728.24
11590,468717,3728.13
11590,545976,3728.23
11590,623137,3728.21
11590,700096,3728.17
11590,776884,3728.3
11590,851191,3728.23
11590,47034,3728.26
11590,124264,3728.23
11590,128495,3727.81
11590,140770,3727.81
11590,168526,3728.23
11590,196310,3728.3
11590,223327,3728.08
11590,250196,3728.1
11590,277304,3728.24
11590,304491,3728.24
11590,359010,3728.25
11590,434533,3728.19
11590,510530,3728.22
11590,586666,3728.22
11590,664133,3728.24
11590,741965,3728.25
11590,818787,3728.29
11590,895872,3728.13
11590,32793,3728.34
11590,109772,3728.27
11590,187358,3728.29
11590,232260,3728.26
11590,232260,3728.25
11590,232260,3728.22
11590,232260,3728.28
11590,232260,3728.32
11590,232260,3728.21
11590,232260,3728.24
11590,232260,3728.23
11590,232260,3728.25
11590,232260,3728.31
11590,232260,3728.23
11590,232260,3728.22
11590,232260,3728.25
11590,232260,3728.24
11590,232260,3728.16
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3727.81
11590,232260,3728.44
11590,232260,3728.25
11590,232260,3728.21
11590,232260,3728.27
